person_number,work_date,pay_code,hours,job,labor_level_1,labor_level_2,labor_level_3,shift_count
CNA089,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA090,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA090,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA090,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA090,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA090,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA090,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA091,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA092,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA093,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA094,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT4/CNA,UNITED_HEBREW,U-LT4,CNA,1
CNA095,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA095,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA096,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA097,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA098,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA099,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA100,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT5/CNA,UNITED_HEBREW,U-LT5,CNA,1
CNA101,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA101,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA102,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA103,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA104,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA105,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA106,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA107,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA108,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA109,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-05,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-11,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA110,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-08,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-09,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA111,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-02,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-04,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-06,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-07,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-10,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-12,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-13,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-14,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA112,2026-02-15,REG,7.75,UNITED_HEBREW/U-LT6/CNA,UNITED_HEBREW,U-LT6,CNA,1
CNA113,2026-02-03,REG,7.75,UNITED_HEBREW/U-LT7/CNA,UNITED_HEBREW,U-LT7,CNA,1
